Iteration	Posterior	Likelihood	Prior	neo_beta	neo_matrix_probs[1]	neo_matrix_probs[2]	neo_matrix_probs[3]	neo_matrix_probs[4]	rate_log_sd	tree_length	two_beta	two_matrix_probs[1]	two_matrix_probs[2]	two_matrix_probs[3]	two_matrix_probs[4]
8724	-4206.642	-4761.084	554.4415	0.7434527	0.525952	0.22399	0.128401	0.121657	1.321701	2.889652	1.075277	0.648225	0.225949	0.0759032	0.0499234
8730	-4192.67	-4747.298	554.6281	0.6761008	0.511254	0.217731	0.152758	0.118257	1.39846	2.772985	1.075277	0.66475	0.107039	0.149516	0.0786954
8736	-4191.566	-4746.317	554.7516	0.6999045	0.498972	0.267519	0.148147	0.0853614	1.275255	2.665274	1.232399	0.551975	0.102356	0.239831	0.105837
8742	-4189.07	-4743.868	554.7978	0.791826	0.607662	0.15048	0.0928441	0.149014	1.298795	2.625127	1.125329	0.773602	0.053419	0.125166	0.0478139
8748	-4189.083	-4743.765	554.6817	0.6944552	0.496099	0.299076	0.0786277	0.126197	1.214131	2.811182	1.125329	0.641748	0.0890048	0.249133	0.0201145
8754	-4202.046	-4755.643	553.5977	0.5561657	0.498244	0.300369	0.140198	0.061189	1.218944	3.500379	1.193973	0.666817	0.0534175	0.258865	0.0209003
8760	-4210.164	-4764.869	554.7051	0.6965533	0.658813	0.145615	0.102964	0.0926075	1.30993	2.814513	0.9961827	0.634478	0.0508269	0.24631	0.068385
8766	-4207.128	-4761.822	554.694	0.6847186	0.508132	0.241922	0.12803	0.121916	1.215973	2.97112	0.8573625	0.676197	0.0762555	0.204471	0.0430759
8772	-4220.329	-4776.341	556.0114	0.6307107	0.58366	0.107113	0.169189	0.140037	1.48357	2.167134	0.6338221	0.358053	0.331577	0.249576	0.0607942
8778	-4202.935	-4757.477	554.5419	0.6307107	0.49363	0.257903	0.158881	0.0895858	1.252496	3.145797	0.743328	0.503411	0.342222	0.0992303	0.0551362
8784	-4201.052	-4755.126	554.0741	0.7301131	0.457828	0.349136	0.0717591	0.121277	1.21447	3.382307	0.743328	0.418954	0.415547	0.138641	0.0268585
8790	-4208.269	-4762.054	553.7852	0.7194822	0.43504	0.300256	0.12168	0.143024	1.130754	3.627419	0.7089844	0.524036	0.288855	0.173414	0.0136948
8796	-4208.757	-4763.672	554.9148	0.8098198	0.597754	0.198304	0.0598593	0.144083	1.290559	2.799888	0.7198892	0.429035	0.342535	0.205641	0.0227886
8802	-4211.952	-4766.404	554.4517	0.7303086	0.48034	0.250065	0.0762135	0.193382	1.232447	3.264897	0.5570937	0.534176	0.341777	0.120608	0.00343864
8808	-4212.178	-4767.312	555.1344	0.8015889	0.540261	0.243419	0.0280763	0.188243	1.577144	2.599754	0.5570937	0.347499	0.527707	0.114262	0.0105318
8814	-4203.851	-4759.557	555.7063	0.7107516	0.563669	0.21064	0.0292928	0.196399	1.374395	2.434656	0.5485978	0.371485	0.405727	0.184376	0.038412
8820	-4206.578	-4761.89	555.312	0.7207474	0.670116	0.194639	0.0339955	0.10125	1.350007	2.569788	0.730859	0.3666	0.426839	0.171427	0.0351342
8826	-4198.078	-4753.473	555.3951	0.6596757	0.544163	0.321635	0.051983	0.0822189	1.385324	2.763462	0.3561074	0.282289	0.519036	0.183616	0.0150593
8832	-4200.473	-4755.76	555.2876	0.777267	0.369849	0.317203	0.148432	0.164516	1.35727	2.783646	0.3216116	0.300497	0.552514	0.134452	0.0125367
8838	-4183.68	-4738.823	555.1432	0.8355573	0.560449	0.145957	0.104046	0.189549	1.196471	2.891469	0.4122854	0.319146	0.532033	0.142865	0.00595696
8844	-4197.805	-4753.43	555.6256	0.8961229	0.617314	0.128877	0.150921	0.102889	1.323196	2.4859	0.3983992	0.23757	0.654068	0.106348	0.00201487
8850	-4193.903	-4748.867	554.9641	0.7764523	0.606593	0.0363476	0.245278	0.111782	1.171248	3.094789	0.3103007	0.356715	0.48044	0.152854	0.0099911
8856	-4202.534	-4757.882	555.3487	0.7626836	0.58906	0.052899	0.195358	0.162683	1.171778	2.870508	0.3156075	0.388212	0.522862	0.0780533	0.0108733
8862	-4212.564	-4768.907	556.3434	0.610618	0.60538	0.0573425	0.270094	0.0671831	1.819384	1.522454	0.9100884	0.634654	0.235081	0.10494	0.0253252
8868	-4225.409	-4782.156	556.7477	0.610618	0.559508	0.0750813	0.295613	0.0697976	1.728671	1.499362	0.6403913	0.529448	0.232293	0.205014	0.0332452
8874	-4208.296	-4764.251	555.9554	0.6995187	0.538742	0.243299	0.093066	0.124893	1.520292	2.219208	0.5044213	0.531912	0.294085	0.140616	0.0333876
8880	-4210.09	-4765.662	555.5718	0.749262	0.512389	0.231397	0.0885136	0.1677	1.368032	2.409872	0.6813876	0.458126	0.290424	0.149552	0.101898
8886	-4200.815	-4755.681	554.8661	0.8565109	0.48346	0.218333	0.139976	0.158232	1.361841	2.854554	0.5670593	0.381244	0.477526	0.124455	0.0167761
8892	-4206.72	-4762.612	555.8923	0.7116337	0.597089	0.149694	0.118858	0.134359	1.423239	2.325154	0.4863405	0.164705	0.621972	0.162101	0.0512218
8898	-4205.573	-4761.353	555.7804	0.7527531	0.48366	0.301219	0.0502043	0.164917	1.527089	2.251459	0.5649887	0.352964	0.381784	0.139521	0.125732
8904	-4229.578	-4785.11	555.5324	0.6758888	0.422994	0.210868	0.148324	0.217814	1.415998	2.343358	0.8469232	0.435138	0.207247	0.217381	0.140234
8910	-4205.362	-4760.775	555.4135	0.6147439	0.444265	0.221472	0.241672	0.0925908	1.322379	2.662374	0.6255557	0.460984	0.38479	0.112002	0.0422239
8916	-4207.551	-4762.824	555.2729	0.6661134	0.474234	0.181468	0.239516	0.104781	1.391065	2.697466	0.5879873	0.440601	0.440844	0.082239	0.0363165
8922	-4206.699	-4761.756	555.0574	0.6133001	0.527029	0.167159	0.189365	0.116446	1.338683	2.97855	0.449272	0.26804	0.585381	0.109202	0.0373767
8928	-4209.673	-4765.106	555.4331	0.6357141	0.527029	0.167159	0.189365	0.116446	1.338683	2.617854	0.6389385	0.396811	0.419676	0.14438	0.0391328
8934	-4217.962	-4773.6	555.6382	0.6357141	0.391101	0.36858	0.122403	0.117916	1.350472	2.529215	0.5683546	0.327114	0.498081	0.1238	0.0510054
8940	-4205.415	-4760.611	555.1959	0.7997825	0.522277	0.161848	0.142626	0.173248	1.30204	2.709288	0.5933234	0.350861	0.53424	0.0453241	0.0695749
8946	-4220.792	-4775.614	554.8221	0.839819	0.541738	0.229224	0.156355	0.0726834	1.34129	2.932865	0.5205828	0.354301	0.539477	0.0457684	0.0604533
8952	-4207.956	-4762.261	554.3048	0.7364286	0.513371	0.164237	0.190869	0.131523	1.334107	3.267879	0.5894941	0.315584	0.569671	0.0608984	0.0538471
8958	-4195.02	-4750.282	555.2618	0.6412737	0.448426	0.345615	0.0909374	0.115022	1.356608	2.798612	0.4965812	0.255624	0.60544	0.112172	0.0267647
8964	-4207.063	-4762.603	555.5399	0.6412737	0.44103	0.339915	0.109709	0.109347	1.3395	2.701144	0.3854881	0.386692	0.417152	0.14966	0.0464967
8970	-4212.389	-4768.017	555.6281	0.4626431	0.345509	0.422895	0.187861	0.0437349	1.415564	2.546014	0.6586323	0.358574	0.408468	0.189842	0.0431158
8976	-4200.295	-4755.33	555.0353	0.5141266	0.404892	0.339312	0.150436	0.10536	1.244874	3.083122	0.4947587	0.360856	0.411068	0.191051	0.0370261
8982	-4228.021	-4783.387	555.3654	0.5319041	0.421777	0.353463	0.15671	0.0680505	1.345381	2.670228	0.7185832	0.519161	0.286467	0.165087	0.0292844
8988	-4221.742	-4777.379	555.6373	0.6729001	0.44501	0.372933	0.105351	0.0767059	1.446636	2.403212	0.6316079	0.501999	0.225003	0.244699	0.028298
8994	-4206.337	-4761.161	554.8237	0.6275583	0.449321	0.326677	0.106371	0.11763	1.210537	3.076115	0.6303534	0.402702	0.264205	0.287332	0.0457608
9000	-4209.216	-4763.506	554.2903	0.6722278	0.507294	0.292286	0.0951731	0.105247	1.212858	3.009622	1.217304	0.682695	0.0503783	0.237416	0.0295113
9006	-4205.116	-4759.829	554.7124	0.6214573	0.511483	0.172191	0.210209	0.106116	1.33636	2.759563	1.134702	0.647874	0.0478088	0.276311	0.0280061
9012	-4195.725	-4751.451	555.7253	0.7256465	0.496508	0.212907	0.159187	0.131398	1.368292	2.301993	0.720209	0.408984	0.307013	0.266323	0.0176795
9018	-4203.097	-4758.377	555.2797	0.7461362	0.541297	0.20308	0.119081	0.136542	1.312327	2.657467	0.6376569	0.371176	0.371076	0.241703	0.0160451
9024	-4209.283	-4765.453	556.1699	0.6234438	0.515902	0.184341	0.221868	0.0778889	1.468545	2.11658	0.5783547	0.447966	0.335132	0.189073	0.0278288
9030	-4221.995	-4777.856	555.8606	0.7600261	0.539865	0.156884	0.236963	0.0662878	1.465206	2.090809	0.7748142	0.447966	0.335132	0.189073	0.0278288
9036	-4197.866	-4753.818	555.9519	0.6025078	0.435304	0.204528	0.308924	0.0512442	1.519496	2.098139	0.784158	0.477391	0.199055	0.28875	0.0348035
9042	-4188.187	-4743.697	555.5095	0.7458603	0.559412	0.218131	0.130872	0.0915844	1.505706	2.098139	1.083812	0.546326	0.191787	0.204854	0.0570325
9048	-4194.447	-4750.707	556.2607	0.5675248	0.515578	0.201039	0.200538	0.0828451	1.542435	1.801517	0.9246865	0.627564	0.143171	0.143381	0.085883
9054	-4201.079	-4757.732	556.6531	0.7342517	0.598656	0.116186	0.166052	0.119106	1.525923	1.534735	0.7529836	0.528253	0.225415	0.17277	0.0735625
9060	-4218.444	-4774.692	556.2488	0.819293	0.501504	0.166576	0.165802	0.166118	1.486091	1.739417	0.8201704	0.541466	0.231053	0.224701	0.00277943
9066	-4210.431	-4766.455	556.0246	0.8120411	0.63222	0.123037	0.11187	0.132872	1.489071	1.897356	0.8199418	0.515488	0.319222	0.15814	0.00714967
9072	-4205.987	-4762.397	556.4107	0.7285022	0.558461	0.147712	0.134306	0.15952	1.55867	1.897356	0.4663813	0.342017	0.524832	0.132034	0.00111753
9078	-4197.875	-4753.128	555.2531	0.7052527	0.5414	0.282324	0.1397	0.0365762	1.338979	2.781487	0.4830733	0.365762	0.444376	0.188102	0.00176049
9084	-4206.008	-4761.69	555.6823	0.6433817	0.553701	0.195057	0.142874	0.108368	1.351248	2.598554	0.3977978	0.393279	0.380123	0.224496	0.00210111
9090	-4201.773	-4757.171	555.3975	0.7542264	0.592701	0.144811	0.152938	0.109551	1.282132	2.700104	0.4766326	0.346888	0.453243	0.198015	0.00185327
9096	-4220.925	-4775.681	554.7565	0.7182467	0.59955	0.160908	0.154705	0.0848374	1.403875	2.862815	0.7556519	0.547108	0.281269	0.170999	0.000624305
9102	-4210.368	-4765.883	555.5143	0.6746556	0.576335	0.17538	0.143322	0.104963	1.332478	2.687762	0.4084669	0.436535	0.426474	0.136439	0.000552298
9108	-4214.246	-4769.387	555.1412	0.6196775	0.564528	0.168562	0.154073	0.112837	1.289191	2.840521	0.6338251	0.405707	0.23912	0.354863	0.000309669
9114	-4215.932	-4770.261	554.3282	0.7595198	0.543483	0.186513	0.171734	0.0982693	1.262443	2.982043	1.077626	0.550918	0.0978886	0.350817	0.000376654
9120	-4218.168	-4773.173	555.0052	0.6788886	0.613022	0.165061	0.100342	0.121575	1.340338	2.573583	1.077626	0.550918	0.0978886	0.350817	0.000376654
9126	-4211.524	-4766.39	554.8653	0.5963576	0.528141	0.182806	0.114422	0.174631	1.346671	2.613351	1.241491	0.598885	0.106411	0.293855	0.000849339
9132	-4229.424	-4783.875	554.451	0.6983591	0.51697	0.132132	0.19171	0.159188	1.15038	3.073023	0.978845	0.627131	0.0988101	0.272864	0.00119506
9138	-4208.722	-4764.071	555.3489	0.5654166	0.526847	0.203792	0.147163	0.122198	1.296826	2.79193	0.5587953	0.507797	0.270294	0.220941	0.000967928
9144	-4209.865	-4765.035	555.17	0.6623316	0.486934	0.259066	0.112998	0.141002	1.416049	2.719772	0.6312793	0.588492	0.27414	0.136361	0.00100696
9150	-4221.355	-4777.502	556.1472	0.6787982	0.474759	0.252589	0.135175	0.137477	1.512076	2.157065	0.4360504	0.490369	0.347819	0.158349	0.00346187
9156	-4226.033	-4781.187	555.1539	0.6179026	0.453681	0.241375	0.0917366	0.213207	1.564488	2.686839	0.6012204	0.401179	0.373867	0.200784	0.0241709
9162	-4224.728	-4780.199	555.471	0.7737557	0.542075	0.119297	0.145256	0.193372	1.195267	2.646881	0.5553679	0.398607	0.329096	0.248281	0.024016
9168	-4211.117	-4766.265	555.1482	0.847889	0.643951	0.106428	0.0771086	0.172512	1.307125	2.732375	0.5498281	0.378174	0.312226	0.295387	0.0142134
9174	-4207.399	-4763.069	555.6696	0.7174335	0.568487	0.183135	0.0626859	0.185692	1.459717	2.45098	0.466977	0.253309	0.471633	0.269393	0.00566481
9180	-4195.879	-4751.713	555.8348	0.7607739	0.533678	0.236231	0.0464398	0.183651	1.51097	2.369818	0.2831632	0.194372	0.577162	0.22519	0.00327618
9186	-4223.14	-4779.32	556.1802	0.6583243	0.561018	0.197104	0.0488189	0.193059	1.333567	2.323856	0.3139375	0.194372	0.577162	0.22519	0.00327618
9192	-4198.522	-4754.194	555.6719	0.9651635	0.524599	0.237926	0.0340568	0.203419	1.380534	2.323856	0.4883136	0.378722	0.446114	0.154524	0.02064
9198	-4203.416	-4758.89	555.4744	0.819933	0.469593	0.237359	0.0424142	0.250634	1.459803	2.57941	0.3182753	0.415877	0.489881	0.0715766	0.022665
9204	-4197.65	-4753.237	555.5864	0.7308802	0.433474	0.349234	0.0314496	0.185842	1.343719	2.563436	0.4720528	0.308013	0.55105	0.11734	0.0235966
9210	-4210.574	-4766.528	555.9532	0.7069186	0.549782	0.136233	0.28002	0.0339642	1.470859	2.13272	0.6745125	0.599891	0.199705	0.129432	0.0709721
9216	-4199.075	-4754.548	555.4726	0.6844734	0.46745	0.170282	0.350005	0.0122628	1.444638	2.477416	0.666011	0.488201	0.30326	0.194715	0.0138239
9222	-4204.891	-4759.13	554.2385	1.049428	0.692824	0.033281	0.112607	0.161288	1.284623	3.189315	0.519227	0.443196	0.305972	0.234293	0.0165384
9228	-4217.658	-4772.269	554.6119	1.049428	0.615608	0.0437917	0.197288	0.143312	1.272449	2.922686	0.6011186	0.43545	0.318102	0.230199	0.0162494
9234	-4221.901	-4776.447	554.5468	0.986846	0.560089	0.122947	0.144481	0.172483	1.179094	2.918132	0.8175076	0.453173	0.362753	0.141081	0.0429925
9240	-4207.629	-4762.364	554.7356	0.824095	0.580504	0.100299	0.152033	0.167163	1.380097	2.931584	0.5848051	0.478773	0.378152	0.119597	0.0234785
9246	-4219.098	-4774.204	555.1053	0.8690356	0.614859	0.124925	0.136441	0.123774	1.30004	2.751754	0.5463137	0.526151	0.329095	0.104082	0.0406714
9252	-4219.49	-4774.922	555.4329	0.9535393	0.578608	0.149144	0.0486982	0.22355	1.525913	2.362056	0.5333961	0.30349	0.607818	0.0834624	0.00522981
9258	-4238.377	-4794.636	556.2588	0.8674265	0.636694	0.212146	0.00876509	0.142395	1.331724	2.103198	0.381295	0.251114	0.534118	0.212647	0.00212204
9264	-4236.76	-4791.957	555.1973	1.054525	0.612261	0.153445	0.0345569	0.199737	1.340483	2.422845	0.7464445	0.564284	0.330896	0.103983	0.000837048
9270	-4227.746	-4783.026	555.2803	1.053179	0.563714	0.206111	0.0318168	0.198358	1.288425	2.40489	0.7453807	0.573947	0.234323	0.188767	0.00296283
9276	-4233.473	-4788.796	555.3226	0.6211958	0.533239	0.226297	0.110166	0.130299	1.352053	2.733376	0.5671268	0.44687	0.486265	0.0645586	0.00230683
9282	-4229.453	-4784.464	555.0111	0.5510602	0.391572	0.345651	0.225267	0.0375104	1.387069	2.808197	0.7824399	0.460975	0.361603	0.114122	0.0633008
9288	-4227.765	-4782.214	554.4481	0.71188	0.568071	0.161058	0.145701	0.12517	1.370095	3.037467	0.8116721	0.545766	0.161926	0.259598	0.0327095
9294	-4234.404	-4789.076	554.6716	0.6415204	0.550476	0.15607	0.172161	0.121293	1.40129	3.020575	0.6676614	0.600973	0.25536	0.126359	0.0173081
9300	-4211.296	-4766.372	555.0755	0.6494404	0.485467	0.268012	0.151829	0.0946922	1.387159	2.792619	0.6481185	0.474835	0.33147	0.15873	0.0349654
9306	-4207.007	-4762.288	555.2809	0.7021789	0.517486	0.193624	0.174911	0.11398	1.385631	2.568241	0.7475701	0.301045	0.51306	0.152338	0.0335574
9312	-4194.764	-4749.587	554.8225	0.6504861	0.558689	0.183983	0.19091	0.0664175	1.350655	3.077039	0.4695084	0.381906	0.407452	0.193256	0.0173855
9318	-4205.709	-4760.628	554.9191	0.7215652	0.581329	0.150916	0.198647	0.0691089	1.350655	3.057732	0.2681569	0.252852	0.598817	0.139325	0.00900561
9324	-4205.327	-4760.332	555.0045	0.6406736	0.485127	0.205284	0.201817	0.107772	1.358415	3.038503	0.3291016	0.256716	0.521971	0.210716	0.0105975
9330	-4205.099	-4760.398	555.2988	0.6449301	0.554184	0.14955	0.25759	0.0386758	1.446898	2.802917	0.334412	0.242508	0.534469	0.197614	0.0254087
9336	-4216.95	-4770.626	553.6756	0.8536321	0.622084	0.0989889	0.240047	0.0388799	1.305753	3.541895	0.6533121	0.429878	0.38416	0.15739	0.0285722
9342	-4220.202	-4774.758	554.5555	0.7972953	0.456092	0.237367	0.160785	0.145756	1.400779	3.030635	0.6063859	0.461645	0.412549	0.0951227	0.0306836
9348	-4245.051	-4800.133	555.0815	0.7320305	0.482273	0.261062	0.102541	0.154123	1.434283	2.769672	0.5498109	0.43614	0.48487	0.0597244	0.0192652
9354	-4229.794	-4784.824	555.03	0.6505718	0.565756	0.192371	0.128303	0.11357	1.240543	2.951853	0.5795831	0.486492	0.272462	0.219557	0.0214894
9360	-4218.461	-4773.552	555.0912	0.6818584	0.59598	0.149506	0.189825	0.0646887	1.277178	2.854841	0.6078579	0.397576	0.425819	0.155518	0.0210878
9366	-4204.564	-4759.65	555.0862	0.7879417	0.63198	0.158537	0.138744	0.0707391	1.185852	2.919796	0.4878467	0.376326	0.44648	0.155083	0.022111
9372	-4214.622	-4769.352	554.73	0.8116019	0.616505	0.0820935	0.20142	0.0999813	1.313836	3.092943	0.3948657	0.384266	0.428231	0.164106	0.0233974
9378	-4217.583	-4772.972	555.3888	0.8246294	0.625388	0.0823912	0.190799	0.101422	1.152654	2.819326	0.2024512	0.514935	0.333746	0.102091	0.0492273
9384	-4233.726	-4789.329	555.6028	0.7032432	0.526666	0.0843366	0.303969	0.0850277	1.409931	2.342202	0.7594871	0.421871	0.26456	0.180758	0.13281
9390	-4223.371	-4778.207	554.8357	0.7403229	0.553844	0.0638511	0.195216	0.187089	1.253564	3.093031	0.4287516	0.31677	0.520426	0.116082	0.0467224
9396	-4210.676	-4765.034	554.3588	0.6730017	0.510562	0.144806	0.172164	0.172468	1.139343	3.51216	0.3704347	0.210876	0.584775	0.147438	0.0569105
9402	-4215.677	-4771.299	555.6218	0.7152813	0.481008	0.15355	0.18256	0.182882	1.365592	2.627063	0.248503	0.250006	0.532377	0.150147	0.0674706
9408	-4222.485	-4778.68	556.1947	0.7152813	0.622836	0.104455	0.141767	0.130942	1.46645	2.071509	0.5285839	0.331547	0.434756	0.163348	0.0703498
9414	-4222.985	-4778.971	555.9855	0.7122476	0.580674	0.156267	0.132171	0.130888	1.320733	2.297577	0.5379803	0.521881	0.330154	0.0945414	0.0534237
9420	-4219.141	-4774.835	555.6936	0.6094528	0.482294	0.279346	0.131607	0.106753	1.317393	2.476958	0.6530239	0.465736	0.409897	0.0557065	0.0686603
9426	-4217.285	-4773.045	555.7602	0.4941806	0.466476	0.301175	0.121581	0.110769	1.444554	2.429743	0.6530239	0.43802	0.462833	0.0216191	0.0775275
9432	-4203.768	-4759.973	556.2047	0.6702538	0.444234	0.216156	0.209921	0.129689	1.470679	2.093916	0.5280692	0.402528	0.5047	0.0479205	0.0448515
9438	-4201.574	-4757.174	555.6007	0.5843158	0.477393	0.23229	0.22559	0.0647267	1.308206	2.646503	0.5143493	0.405354	0.403719	0.15505	0.0358776
9444	-4219.618	-4775.154	555.5357	0.5205185	0.477393	0.23229	0.22559	0.0647267	1.343488	2.646503	0.6066731	0.306541	0.589428	0.0858746	0.0181559
9450	-4228.916	-4784.521	555.6048	0.7613217	0.657426	0.072464	0.110416	0.159694	1.281491	2.562851	0.48506	0.311012	0.592389	0.0573599	0.0392388
9456	-4219.153	-4775.12	555.9662	0.7613217	0.533756	0.201072	0.115897	0.149275	1.536723	2.191814	0.4528333	0.287539	0.637298	0.0329494	0.0422135
9462	-4218.785	-4774.359	555.574	0.9957891	0.581469	0.0871935	0.268797	0.06254	1.543139	2.191814	0.5958987	0.383988	0.510933	0.00773209	0.0973465
9468	-4229.357	-4785.114	555.7571	0.8781008	0.622057	0.0632611	0.18086	0.133822	1.436894	2.108555	0.7572471	0.487911	0.40328	0.00982471	0.0989844
9474	-4206.571	-4762.474	555.9027	0.8723107	0.571728	0.10223	0.129499	0.196543	1.41102	1.974426	0.8420442	0.529277	0.369554	0.0161291	0.0850393
9480	-4209.928	-4766.105	556.1774	0.8723657	0.541767	0.080653	0.22252	0.15506	1.461184	1.737956	0.8617632	0.578685	0.334773	0.00950617	0.0770358
9486	-4206.169	-4761.932	555.7625	0.8723657	0.541767	0.080653	0.22252	0.15506	1.530376	2.138711	0.6258698	0.376618	0.541381	0.0351781	0.0468235
9492	-4238.549	-4794.907	556.3586	0.8723657	0.559919	0.120106	0.163217	0.156758	1.530376	1.787758	0.5556242	0.47232	0.467567	0.0260556	0.0340576
9498	-4226.971	-4782.898	555.9277	0.8982905	0.600389	0.128787	0.102736	0.168088	1.467949	2.019149	0.6751436	0.506153	0.295973	0.0573088	0.140566
9504	-4223.425	-4778.391	554.9654	1.285028	0.589123	0.0503625	0.164487	0.196028	1.387503	2.441113	0.6864113	0.473252	0.251152	0.202292	0.0733038
9510	-4211.76	-4766.843	555.0832	0.9967286	0.6597	0.017528	0.14065	0.182122	1.222953	2.708494	0.5847817	0.436255	0.249767	0.246404	0.0675732
9516	-4217.268	-4772.166	554.8983	0.9535586	0.562996	0.0149586	0.227214	0.194832	1.28984	2.708494	0.7376278	0.494571	0.283154	0.20943	0.0128445
9522	-4226.306	-4781.381	555.0756	1.201676	0.560606	0.0148951	0.222592	0.201907	1.369215	2.525694	0.5440965	0.451409	0.226382	0.310865	0.0113434
9528	-4220.051	-4775.487	555.4358	1.034024	0.630702	0.0478345	0.110897	0.210566	1.308443	2.268525	0.8002692	0.6336	0.0486259	0.258629	0.0591444
9534	-4221.097	-4777.557	556.4598	0.8423706	0.642788	0.0314767	0.25634	0.0693951	1.555085	1.780559	0.4716035	0.411521	0.326915	0.233008	0.0285555
9540	-4228.926	-4784.949	556.0229	0.9569569	0.583157	0.0493078	0.232559	0.134976	1.553717	1.716403	0.867628	0.600125	0.151852	0.120014	0.128009
9546	-4210.451	-4766.573	556.1228	0.9908316	0.582493	0.103457	0.113404	0.200646	1.559704	1.716403	0.7339144	0.438102	0.338129	0.0899322	0.133837
9552	-4219.586	-4775.238	555.6519	0.9408152	0.60039	0.0304465	0.200975	0.168188	1.408733	1.988331	1.000919	0.661953	0.119939	0.203566	0.0145423
9558	-4229.969	-4785.421	555.452	0.6742682	0.56293	0.215664	0.116188	0.105218	1.461708	2.251476	1.024107	0.590432	0.174545	0.181571	0.0534512
9564	-4217.365	-4773.744	556.379	0.644025	0.397846	0.320188	0.190032	0.0919337	1.529594	1.940111	0.5532573	0.43735	0.289057	0.263968	0.0096252
9570	-4214.343	-4769.891	555.5477	0.6276277	0.395764	0.318513	0.166179	0.119544	1.487235	2.335028	0.8253512	0.609443	0.116476	0.268643	0.00543732
9576	-4218.549	-4774.263	555.7144	0.6276277	0.448948	0.291117	0.151885	0.108049	1.487235	2.15215	0.9394596	0.59604	0.209371	0.184816	0.00977379
9582	-4222.885	-4779.428	556.5428	0.7040316	0.537756	0.20769	0.10909	0.145465	1.472268	1.974285	0.2259574	0.367054	0.373143	0.145127	0.114675
9588	-4236.8	-4793.654	556.8537	0.4632464	0.483375	0.258561	0.176928	0.0811364	1.581416	1.845492	0.1955959	0.288407	0.424587	0.156521	0.130485
9594	-4220.761	-4776.511	555.75	0.6675657	0.505246	0.320464	0.0990004	0.0752894	1.463186	2.252117	0.7389061	0.293983	0.633787	0.0608345	0.0113948
9600	-4206.133	-4761.577	555.4437	0.6937047	0.448573	0.284517	0.200066	0.0668442	1.393208	2.538998	0.6394631	0.367239	0.585525	0.02936	0.0178757
9606	-4211.042	-4765.966	554.9248	0.7068643	0.516391	0.216895	0.152515	0.1142	1.396195	2.69197	0.8817184	0.415039	0.546936	0.0236346	0.0143899
9612	-4206.836	-4761.699	554.863	0.9145707	0.560059	0.156568	0.159843	0.12353	1.48924	2.690838	0.647225	0.49731	0.372237	0.060459	0.0699937
9618	-4185.212	-4740.613	555.4008	0.7114332	0.583953	0.120585	0.166662	0.1288	1.365424	2.352692	0.9737021	0.584181	0.350219	0.00899609	0.0566041
9624	-4194.206	-4749.305	555.0986	0.7114332	0.60344	0.12843	0.18097	0.0871603	1.276318	2.946925	0.4161181	0.450679	0.48706	0.0230168	0.0392443
9630	-4197.023	-4751.992	554.9692	0.8262981	0.565743	0.175527	0.169665	0.0890653	1.283701	2.946925	0.4174172	0.457301	0.494404	0.0397337	0.00856215
9636	-4198.616	-4752.654	554.038	0.854321	0.509446	0.193898	0.122434	0.174221	1.37243	3.237599	0.7373377	0.416216	0.53939	0.0366015	0.00779291
9642	-4214.03	-4768.965	554.9352	0.5768321	0.407811	0.303179	0.244806	0.044204	1.16181	3.25155	0.2393592	0.296855	0.45831	0.16722	0.0776158
9648	-4219.85	-4775.407	555.5574	0.7536515	0.555434	0.229175	0.140406	0.0749846	1.291907	2.6312	0.4150444	0.234263	0.544444	0.160042	0.0612506
9654	-4200.651	-4754.381	553.7297	0.8529492	0.48131	0.34577	0.0773914	0.095529	1.268412	3.541386	0.6389724	0.433582	0.470473	0.0338353	0.0621095
9660	-4204.981	-4759.355	554.3737	0.5955442	0.439284	0.323808	0.181191	0.0557177	1.281111	3.283574	0.6902951	0.283098	0.665145	0.0386536	0.0131036
9666	-4197.324	-4751.761	554.4363	0.64202	0.477032	0.364012	0.0988007	0.0601549	1.294932	3.17723	0.7417139	0.380792	0.514469	0.0711735	0.0335659
9672	-4200.462	-4754.948	554.4858	0.6254932	0.489929	0.291655	0.126776	0.0916407	1.147188	3.389123	0.5090599	0.315609	0.464012	0.126566	0.0938137
9678	-4206.565	-4761.114	554.5492	0.9022439	0.526825	0.246538	0.117	0.109637	1.166302	3.203297	0.4498168	0.315609	0.464012	0.126566	0.0938137
9684	-4213.272	-4768.798	555.5259	0.8021927	0.502685	0.276747	0.0974968	0.123071	1.338602	2.588532	0.4182015	0.317452	0.466721	0.121466	0.0943615
9690	-4197.966	-4753.209	555.2424	0.5785393	0.53369	0.273665	0.122126	0.0705198	1.267982	2.798495	0.6643932	0.6121	0.138347	0.167709	0.081844
9696	-4209.315	-4764.562	555.2472	0.5054767	0.436477	0.301698	0.174369	0.0874557	1.427586	2.451323	1.126297	0.556243	0.213929	0.109842	0.119986
9702	-4205.338	-4760.425	555.0874	0.83903	0.593812	0.188126	0.12276	0.0953013	1.427586	2.451323	0.9351434	0.572544	0.203596	0.100357	0.123503
9708	-4209.825	-4765.705	555.8802	0.7646402	0.518624	0.206061	0.11183	0.163485	1.549645	2.004281	0.7956846	0.462087	0.367404	0.0708333	0.0996761
9714	-4205.192	-4761.248	556.0565	0.7944672	0.563644	0.137142	0.121538	0.177676	1.529929	1.902587	0.7608656	0.524313	0.345909	0.0348734	0.0949054
